Target: DefaultSC

Observer: Avilla
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 21:11:02.139    13 Feb 2026 21:14:03.571      181.43216661    
14 Feb 2026 14:21:39.253    14 Feb 2026 14:24:33.317      174.06477233    
14 Feb 2026 16:01:53.260    14 Feb 2026 16:03:52.113      118.85257243    
14 Feb 2026 21:03:08.423    14 Feb 2026 21:06:42.551      214.12769750    
15 Feb 2026 14:13:34.047    15 Feb 2026 14:17:11.652      217.60495340    
15 Feb 2026 20:55:20.651    15 Feb 2026 20:59:12.829      232.17741509    
16 Feb 2026 14:05:42.722    16 Feb 2026 14:09:38.770      236.04787476    
16 Feb 2026 20:47:38.351    16 Feb 2026 20:51:34.876      236.52564262    
17 Feb 2026 13:58:01.168    17 Feb 2026 14:01:58.834      237.66582201    
17 Feb 2026 20:40:02.369    17 Feb 2026 20:43:47.871      225.50199239    
18 Feb 2026 13:50:27.986    18 Feb 2026 13:54:13.279      225.29250286    
18 Feb 2026 18:53:43.531    18 Feb 2026 18:55:01.082      77.550632344    
18 Feb 2026 20:32:35.414    18 Feb 2026 20:35:49.153      193.73877671    
19 Feb 2026 13:43:03.065    19 Feb 2026 13:46:22.226      199.16091179    
19 Feb 2026 18:45:29.143    19 Feb 2026 18:48:04.967      155.82400173    
19 Feb 2026 20:25:27.071    19 Feb 2026 20:27:29.198      122.12692131    


Number of events : 18


Observer: Nicosia
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 14:30:06.126    13 Feb 2026 14:34:01.942      235.81656724    
13 Feb 2026 21:13:09.123    13 Feb 2026 21:16:54.014      224.89071622    
14 Feb 2026 14:22:36.156    14 Feb 2026 14:26:13.338      217.18216507    
14 Feb 2026 21:05:23.782    14 Feb 2026 21:09:19.606      235.82332798    
15 Feb 2026 14:15:17.527    15 Feb 2026 14:18:16.346      178.81942273    
15 Feb 2026 20:57:46.105    15 Feb 2026 21:01:34.695      228.58994367    
16 Feb 2026 12:28:31.655    16 Feb 2026 12:30:26.029      114.37425610    
